File Name,User,License,License Link,Usage
Drinking Water and refreshing sigh.wav,taylorsyoung@gmail.com,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"Breathing - Slow, Distraught, Tired",TomchikRec,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Breathing.wav,SophieMezaM,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Heavy Breathing.wav,Deathscyp,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Giant breathing 1.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 11.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 12.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 15.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 16.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 2.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 23.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 24.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 6.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Giant breathing 7.wav,Satoration,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
out-of-breath_woman_slow.wav,pekena_larva,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
out-of-breath_woman_mid.wav,pekena_larva,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
out-of-breath_woman_fast.wav,pekena_larva,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
breath2.flac,saha213131,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
breath3.flac,saha213131,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Heavy_Breathing_1.wav,drewsimko,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Panting.wav,drewsimko,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Shaky_Breaths.wav,drewsimko,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
BreathingPatterns_4-4-4-4.wav,mttvn,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
BreathingPatterns_7-0-7-0.wav,mttvn,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping.wav,sportygurl37,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Clapping and Yelling,donut-kiss,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping,Clagnar,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Solo Clap,OwlStorm,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Small Clap,kellieskitchen,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
medium clap,kellieskitchen,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
big clap,kellieskitchen,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Clapping_Patting_01.wav,Lex777,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
claps.wav,angienm,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
clapping.wav,cabro,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
clapping.wav,anagar,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping.wav,deleted_user_4798915,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Clap Hands Clapping,deleted_user_7146007,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping.wav,1475061,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping audio.wav,myak12,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
clapping.wav,Citlaly,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping.wav,cloe.king,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Hand claps,parkersenk,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clap.wav,Equipodinamita2764,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Audience Clapping 3c,Department64,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Audience Clapping 02h,Department64,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Audience Clapping 2c,Department64,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Audience Clapping 01b,Department64,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Audience Clapping 03h,Department64,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
industrial clap delay.wav,monosfera,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
"Queen Elizabeth II Funeral Procession, Windsor.wav",InspectorJ,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Clapping 2 (reverb),MBPL,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping 1 (reverb),MBPL,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
HandClap.wav,mikaelfernstrom,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
CLAP LOOPS,hadescolossus,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping_03.wav,Handfan,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Clapping.WAV,bsumusictech,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Glasses Kitchen_IO.aiff,scratchikken,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Nerf Darts.wav,thegoose09,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Noisy plates and cups in cupboard.wav,jakobhandersen,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Restaurant.wav,AAEPGranollers,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Paid Coffee machine 2,jorickhoofd,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Paid Coffee machine 1,jorickhoofd,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
KOFFIE1.wav,RTFS,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Tara .wav,thecityrings,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
mousejumpinhgontable.wav,vumseplutten1709,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Cup_spoon_hotwater.wav,Islabonita,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
stiring coffee.wav,squashy555,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Coffee shop.aif,grupo3sonidodiegetico,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Glass dishes.wav,bolcol,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
pouringcereals.wav,lunnaris,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
FXLM cups dishes shelf kitchen close rattling shaking tinkling earthquake dishes vari XY.wav,LudwigMueller,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
salcke in kuhinja.wav,Gvido,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Kitchen Sounds _06.wav,Mediaman57,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Glass_rubbing_cups.wav,Jamitch2,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Stirring Cup,revolt2563,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Spoon and Cup.wav,Holly6674,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dutch restaurant ambience,hz37,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Glass Cup Set Down.wav,bbrocer,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
PlatosCubiertosVasos.wav,Trancox,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
tasas chocando.wav,Splushionsindasky,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
spoon in a cup,Slowmote,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
stir tea in cup.wav,cupido-1,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Suction Cups Popping.wav,ross_sinc,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cups clinking,ANGELNICOLAS,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Glass cups clinking near,ANGELNICOLAS,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
01-Copas.wav,ZeritFreeman,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
frttrp.aif,mattbronka,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
TazasRozando.wav,AsalmarGamer,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dishes.wav,Sound_2425,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
teasounds_trans.01.wav,thumpmonk,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
herbata.wav,laffik,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Serving coffee or tea - Bluebird 104-111.wav,minimumlabyrinth,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
cruiser lounge Dutch people 210709.wav,klankbeeld,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Kettle boiling.wav,voiceoverpaul,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Grab and stack of plastic cup - 1 shot,Duisterwho,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
PLASTIC CUP COMPLETE RECORDING,Duisterwho,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Stirring Cup of Coffee,wesleywestmusic,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
CupsClashing.wav,mikaelfernstrom,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Restaurant chatter.wav,Kyster,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Knife3.wav,SophronsineSoundDesign,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
cutlery throwing 2.wav,hinzebeat,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cutlery01.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery05.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery08.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery09.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery12.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery13.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery14.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery17.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery20.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery21.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery25.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery26.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery34.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery37.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery39.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery42.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery44.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery45.wav,LG,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
cutlery.wav,lunnaris,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Cutlery+Open_Drawer.wav,KuoShu,Attribution 3.0 Unported,http://creativecommons.org/licenses/by/3.0/,"Original, Altered"
Cutlery.wav,Shain_T,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Placing cutlery on the tray,MilanKovanda,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cutlery.wav,BeeProductive,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cutlery 2,Aiwha,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery 1,Aiwha,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery 5,Aiwha,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery 8,Aiwha,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery 7,Aiwha,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
09Cutlery.wav,14Douderova_Adela,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cutlery.wav,Ziggystardust72,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cutlery Silverware,dersuperanton,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery,16G_Panska_Veinlich_Jakub,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Dishes and Cutlery,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cutlery,NachtmahrTV,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cutlery Draw.wav,mincedbeats,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
Cutlery .wav,JiggleSticks,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
drawer_cutlery,runaste,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
CutleryDrawerOpening.wav,mikaelfernstrom,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
CutleryHand.wav,mikaelfernstrom,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Cutlery Scrape,OranTalbot,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Place Cutlery by trp.wav,TOMRORYPARSONS,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
luncheon_ambiance.wav,joedeshon,Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/,"Original, Altered"
Dish Rustling_2.aif,rebeat,CC0 1.0 Universal,http://creativecommons.org/publicdomain/zero/1.0/,"Original, Altered"
